race_id,driver_id,lap,position,time,milliseconds,ingestion_date
69,18,1,6,1:40.029,100029,2024-09-05T09:16:11.108Z
69,18,2,6,1:34.780,94780,2024-09-05T09:16:11.108Z
69,18,3,6,1:34.906,94906,2024-09-05T09:16:11.108Z
69,18,4,6,1:35.501,95501,2024-09-05T09:16:11.108Z
69,18,5,7,1:35.868,95868,2024-09-05T09:16:11.108Z
69,18,6,7,1:34.783,94783,2024-09-05T09:16:11.108Z
69,18,7,7,1:34.848,94848,2024-09-05T09:16:11.108Z
69,18,8,7,1:34.962,94962,2024-09-05T09:16:11.108Z
69,18,9,7,1:34.961,94961,2024-09-05T09:16:11.108Z
69,18,10,7,1:34.690,94690,2024-09-05T09:16:11.108Z
69,18,11,7,1:34.584,94584,2024-09-05T09:16:11.108Z
69,18,12,7,1:34.306,94306,2024-09-05T09:16:11.108Z
69,18,13,6,1:34.047,94047,2024-09-05T09:16:11.108Z
69,18,14,4,1:33.780,93780,2024-09-05T09:16:11.108Z
69,18,15,3,1:33.801,93801,2024-09-05T09:16:11.108Z
69,18,16,2,1:36.280,96280,2024-09-05T09:16:11.108Z
69,18,17,10,1:55.573,115573,2024-09-05T09:16:11.108Z
69,18,18,10,1:35.083,95083,2024-09-05T09:16:11.108Z
69,18,19,9,1:35.272,95272,2024-09-05T09:16:11.108Z
69,18,20,9,1:35.233,95233,2024-09-05T09:16:11.108Z
69,18,21,8,1:35.399,95399,2024-09-05T09:16:11.108Z
69,18,22,8,1:35.072,95072,2024-09-05T09:16:11.108Z
69,18,23,7,1:34.959,94959,2024-09-05T09:16:11.108Z
69,18,24,7,1:34.717,94717,2024-09-05T09:16:11.108Z
69,18,25,7,1:34.866,94866,2024-09-05T09:16:11.108Z
69,18,26,7,1:34.791,94791,2024-09-05T09:16:11.108Z
69,18,27,7,1:34.702,94702,2024-09-05T09:16:11.108Z
69,18,28,7,1:34.455,94455,2024-09-05T09:16:11.108Z
69,18,29,7,1:34.958,94958,2024-09-05T09:16:11.108Z
69,18,30,6,1:35.034,95034,2024-09-05T09:16:11.108Z
69,18,31,5,1:34.409,94409,2024-09-05T09:16:11.108Z
69,18,32,5,1:34.470,94470,2024-09-05T09:16:11.108Z
69,18,33,5,1:33.787,93787,2024-09-05T09:16:11.108Z
69,18,34,4,1:34.015,94015,2024-09-05T09:16:11.108Z
69,18,35,4,1:33.451,93451,2024-09-05T09:16:11.108Z
69,18,36,3,1:33.540,93540,2024-09-05T09:16:11.108Z
69,18,37,2,1:37.209,97209,2024-09-05T09:16:11.108Z
69,18,38,5,1:53.955,113955,2024-09-05T09:16:11.108Z
69,18,39,5,1:34.811,94811,2024-09-05T09:16:11.108Z
69,18,40,5,1:34.642,94642,2024-09-05T09:16:11.108Z
69,18,41,5,1:34.536,94536,2024-09-05T09:16:11.108Z
69,18,42,4,1:35.013,95013,2024-09-05T09:16:11.108Z
69,18,43,4,1:34.577,94577,2024-09-05T09:16:11.108Z
69,18,44,4,1:34.329,94329,2024-09-05T09:16:11.108Z
69,18,45,4,1:34.455,94455,2024-09-05T09:16:11.108Z
69,18,46,4,1:34.359,94359,2024-09-05T09:16:11.108Z
69,18,47,4,1:34.357,94357,2024-09-05T09:16:11.108Z
69,18,48,4,1:34.562,94562,2024-09-05T09:16:11.108Z
69,18,49,4,1:34.501,94501,2024-09-05T09:16:11.108Z
69,18,50,4,1:35.281,95281,2024-09-05T09:16:11.108Z
69,18,51,4,1:34.987,94987,2024-09-05T09:16:11.108Z
69,18,52,4,1:35.150,95150,2024-09-05T09:16:11.108Z
69,18,53,4,1:34.878,94878,2024-09-05T09:16:11.108Z
69,14,1,16,1:47.354,107354,2024-09-05T09:16:11.108Z
69,14,2,15,1:39.056,99056,2024-09-05T09:16:11.108Z
69,14,3,14,1:40.290,100290,2024-09-05T09:16:11.108Z
69,14,4,15,1:38.452,98452,2024-09-05T09:16:11.108Z
69,14,5,15,1:38.121,98121,2024-09-05T09:16:11.108Z
69,14,6,15,1:38.201,98201,2024-09-05T09:16:11.108Z
69,14,7,15,1:38.086,98086,2024-09-05T09:16:11.108Z
69,14,8,15,1:37.799,97799,2024-09-05T09:16:11.108Z
69,14,9,15,1:38.370,98370,2024-09-05T09:16:11.108Z
69,14,10,15,1:37.523,97523,2024-09-05T09:16:11.108Z
69,14,11,15,1:37.112,97112,2024-09-05T09:16:11.108Z
69,14,12,15,1:37.012,97012,2024-09-05T09:16:11.108Z
69,14,13,15,1:37.152,97152,2024-09-05T09:16:11.108Z
69,14,14,15,1:36.591,96591,2024-09-05T09:16:11.108Z
69,14,15,15,1:37.003,97003,2024-09-05T09:16:11.108Z
69,14,16,15,1:37.010,97010,2024-09-05T09:16:11.108Z
69,14,17,15,1:36.427,96427,2024-09-05T09:16:11.108Z
69,14,18,17,1:39.156,99156,2024-09-05T09:16:11.108Z
69,14,19,20,1:53.394,113394,2024-09-05T09:16:11.108Z
69,14,20,19,1:35.052,95052,2024-09-05T09:16:11.108Z
69,14,21,18,1:36.094,96094,2024-09-05T09:16:11.108Z
69,14,22,17,1:37.272,97272,2024-09-05T09:16:11.108Z
69,14,23,16,1:36.929,96929,2024-09-05T09:16:11.108Z
69,14,24,15,1:36.726,96726,2024-09-05T09:16:11.108Z
69,14,25,14,1:37.108,97108,2024-09-05T09:16:11.108Z
69,14,26,14,1:36.043,96043,2024-09-05T09:16:11.108Z
69,14,27,14,1:36.390,96390,2024-09-05T09:16:11.108Z
69,14,28,14,1:37.877,97877,2024-09-05T09:16:11.108Z
69,14,29,14,1:37.196,97196,2024-09-05T09:16:11.108Z
69,14,30,14,1:35.990,95990,2024-09-05T09:16:11.108Z
69,14,31,14,1:35.654,95654,2024-09-05T09:16:11.108Z
69,14,32,14,1:35.907,95907,2024-09-05T09:16:11.108Z
69,14,33,14,1:36.337,96337,2024-09-05T09:16:11.108Z
69,14,34,14,1:37.720,97720,2024-09-05T09:16:11.108Z
69,14,35,19,2:08.778,128778,2024-09-05T09:16:11.108Z
69,38,1,20,1:48.601,108601,2024-09-05T09:16:11.108Z
69,38,2,19,1:39.145,99145,2024-09-05T09:16:11.108Z
69,38,3,18,1:39.844,99844,2024-09-05T09:16:11.108Z
69,38,4,17,1:38.976,98976,2024-09-05T09:16:11.108Z
69,38,5,17,1:37.776,97776,2024-09-05T09:16:11.108Z
69,38,6,17,1:38.102,98102,2024-09-05T09:16:11.108Z
69,38,7,17,1:38.238,98238,2024-09-05T09:16:11.108Z
69,38,8,17,1:38.122,98122,2024-09-05T09:16:11.108Z
69,38,9,17,1:38.094,98094,2024-09-05T09:16:11.108Z
69,38,10,16,1:37.667,97667,2024-09-05T09:16:11.108Z
69,38,11,16,1:36.773,96773,2024-09-05T09:16:11.108Z
69,38,12,16,1:36.958,96958,2024-09-05T09:16:11.108Z
69,38,13,16,1:36.865,96865,2024-09-05T09:16:11.108Z
69,38,14,16,1:36.919,96919,2024-09-05T09:16:11.108Z
69,38,15,16,1:36.973,96973,2024-09-05T09:16:11.108Z
69,38,16,16,1:36.815,96815,2024-09-05T09:16:11.108Z
69,38,17,16,1:36.499,96499,2024-09-05T09:16:11.108Z
69,38,18,15,1:36.467,96467,2024-09-05T09:16:11.108Z
69,38,19,15,1:36.214,96214,2024-09-05T09:16:11.108Z
69,38,20,15,1:36.350,96350,2024-09-05T09:16:11.108Z
69,38,21,16,1:41.077,101077,2024-09-05T09:16:11.108Z
69,38,22,19,1:53.035,113035,2024-09-05T09:16:11.108Z
69,38,23,17,1:35.749,95749,2024-09-05T09:16:11.108Z
69,38,24,16,1:35.399,95399,2024-09-05T09:16:11.108Z
69,38,25,15,1:36.901,96901,2024-09-05T09:16:11.108Z
69,38,26,15,1:36.775,96775,2024-09-05T09:16:11.108Z
69,38,27,15,1:37.390,97390,2024-09-05T09:16:11.108Z
69,38,28,15,1:37.237,97237,2024-09-05T09:16:11.108Z
69,38,29,15,1:37.097,97097,2024-09-05T09:16:11.108Z
69,38,30,15,1:36.120,96120,2024-09-05T09:16:11.108Z
69,38,31,15,1:37.337,97337,2024-09-05T09:16:11.108Z
69,38,32,15,1:35.859,95859,2024-09-05T09:16:11.108Z
69,38,33,15,1:35.951,95951,2024-09-05T09:16:11.108Z
69,38,34,15,1:35.311,95311,2024-09-05T09:16:11.108Z
69,38,35,15,1:40.747,100747,2024-09-05T09:16:11.108Z
69,38,36,15,1:55.719,115719,2024-09-05T09:16:11.108Z
69,38,37,14,1:35.099,95099,2024-09-05T09:16:11.108Z
69,38,38,14,1:35.627,95627,2024-09-05T09:16:11.108Z
69,38,39,14,1:36.028,96028,2024-09-05T09:16:11.108Z
69,38,40,13,1:37.733,97733,2024-09-05T09:16:11.108Z
69,38,41,13,1:36.386,96386,2024-09-05T09:16:11.108Z
69,38,42,13,1:37.450,97450,2024-09-05T09:16:11.108Z
69,38,43,13,1:36.528,96528,2024-09-05T09:16:11.108Z
69,38,44,13,1:39.098,99098,2024-09-05T09:16:11.108Z
69,38,45,13,1:37.041,97041,2024-09-05T09:16:11.108Z
69,38,46,13,1:36.704,96704,2024-09-05T09:16:11.108Z
69,38,47,13,1:36.828,96828,2024-09-05T09:16:11.108Z
69,38,48,13,1:36.101,96101,2024-09-05T09:16:11.108Z
69,38,49,13,1:35.981,95981,2024-09-05T09:16:11.108Z
69,38,50,13,1:36.049,96049,2024-09-05T09:16:11.108Z
69,38,51,13,1:35.774,95774,2024-09-05T09:16:11.108Z
69,38,52,13,1:36.221,96221,2024-09-05T09:16:11.108Z
69,2,1,8,1:41.327,101327,2024-09-05T09:16:11.108Z
69,2,2,8,1:35.663,95663,2024-09-05T09:16:11.108Z
69,2,3,8,1:35.230,95230,2024-09-05T09:16:11.108Z
69,2,4,8,1:36.475,96475,2024-09-05T09:16:11.108Z
69,2,5,8,1:35.850,95850,2024-09-05T09:16:11.108Z
69,2,6,8,1:35.607,95607,2024-09-05T09:16:11.108Z
69,2,7,8,1:35.517,95517,2024-09-05T09:16:11.108Z
69,2,8,8,1:35.313,95313,2024-09-05T09:16:11.108Z
69,2,9,8,1:35.554,95554,2024-09-05T09:16:11.108Z
69,2,10,8,1:35.232,95232,2024-09-05T09:16:11.108Z
69,2,11,8,1:35.051,95051,2024-09-05T09:16:11.108Z
69,2,12,8,1:34.857,94857,2024-09-05T09:16:11.108Z
69,2,13,7,1:34.879,94879,2024-09-05T09:16:11.108Z
69,2,14,5,1:34.886,94886,2024-09-05T09:16:11.108Z
69,2,15,4,1:34.900,94900,2024-09-05T09:16:11.108Z
69,2,16,4,1:35.939,95939,2024-09-05T09:16:11.108Z
69,2,17,3,1:34.881,94881,2024-09-05T09:16:11.108Z
69,2,18,5,1:37.404,97404,2024-09-05T09:16:11.108Z
69,2,19,11,1:55.185,115185,2024-09-05T09:16:11.108Z
69,2,20,11,1:36.296,96296,2024-09-05T09:16:11.108Z
69,2,21,9,1:35.824,95824,2024-09-05T09:16:11.108Z
69,2,22,9,1:35.963,95963,2024-09-05T09:16:11.108Z
69,2,23,9,1:35.747,95747,2024-09-05T09:16:11.108Z
69,2,24,9,1:35.536,95536,2024-09-05T09:16:11.108Z
69,2,25,9,1:35.554,95554,2024-09-05T09:16:11.108Z
69,2,26,9,1:35.244,95244,2024-09-05T09:16:11.108Z
69,2,27,9,1:35.458,95458,2024-09-05T09:16:11.108Z
69,2,28,9,1:35.848,95848,2024-09-05T09:16:11.108Z
69,2,29,9,1:35.152,95152,2024-09-05T09:16:11.108Z
69,2,30,9,1:35.025,95025,2024-09-05T09:16:11.108Z
69,2,31,9,1:34.525,94525,2024-09-05T09:16:11.108Z
69,2,32,9,1:35.113,95113,2024-09-05T09:16:11.108Z
69,2,33,9,1:34.949,94949,2024-09-05T09:16:11.108Z
69,2,34,9,1:35.426,95426,2024-09-05T09:16:11.108Z
69,2,35,9,1:35.683,95683,2024-09-05T09:16:11.108Z
69,2,36,9,1:38.927,98927,2024-09-05T09:16:11.108Z
69,2,37,9,1:54.375,114375,2024-09-05T09:16:11.108Z
69,2,38,8,1:35.502,95502,2024-09-05T09:16:11.108Z
69,2,39,8,1:35.470,95470,2024-09-05T09:16:11.108Z
69,2,40,8,1:35.981,95981,2024-09-05T09:16:11.108Z
69,2,41,8,1:36.021,96021,2024-09-05T09:16:11.108Z
69,2,42,8,1:36.081,96081,2024-09-05T09:16:11.108Z
69,2,43,8,1:36.146,96146,2024-09-05T09:16:11.108Z
69,2,44,8,1:36.058,96058,2024-09-05T09:16:11.108Z
69,2,45,8,1:35.790,95790,2024-09-05T09:16:11.108Z
69,2,46,8,1:35.656,95656,2024-09-05T09:16:11.108Z
69,2,47,8,1:35.800,95800,2024-09-05T09:16:11.108Z
69,2,48,8,1:36.373,96373,2024-09-05T09:16:11.108Z
69,2,49,8,1:35.096,95096,2024-09-05T09:16:11.108Z
69,2,50,8,1:34.961,94961,2024-09-05T09:16:11.108Z
69,2,51,8,1:34.722,94722,2024-09-05T09:16:11.108Z
69,2,52,8,1:34.794,94794,2024-09-05T09:16:11.108Z
69,2,53,8,1:34.662,94662,2024-09-05T09:16:11.108Z
69,9,1,11,1:45.212,105212,2024-09-05T09:16:11.108Z
69,9,2,10,1:39.991,99991,2024-09-05T09:16:11.108Z
69,9,3,10,1:36.029,96029,2024-09-05T09:16:11.108Z
69,9,4,10,1:35.281,95281,2024-09-05T09:16:11.108Z
69,9,5,10,1:35.921,95921,2024-09-05T09:16:11.108Z
69,9,6,10,1:35.488,95488,2024-09-05T09:16:11.108Z
69,9,7,10,1:35.477,95477,2024-09-05T09:16:11.108Z
69,9,8,10,1:35.491,95491,2024-09-05T09:16:11.108Z
69,9,9,10,1:36.026,96026,2024-09-05T09:16:11.108Z
69,9,10,10,1:35.608,95608,2024-09-05T09:16:11.108Z
69,9,11,10,1:35.424,95424,2024-09-05T09:16:11.108Z
69,9,12,10,1:34.663,94663,2024-09-05T09:16:11.108Z
69,9,13,10,1:34.732,94732,2024-09-05T09:16:11.108Z
69,9,14,10,1:35.091,95091,2024-09-05T09:16:11.108Z
69,9,15,10,1:34.825,94825,2024-09-05T09:16:11.108Z
69,9,16,10,1:34.764,94764,2024-09-05T09:16:11.108Z
69,9,17,9,1:34.792,94792,2024-09-05T09:16:11.108Z
69,9,18,9,1:34.992,94992,2024-09-05T09:16:11.108Z
69,9,19,8,1:35.153,95153,2024-09-05T09:16:11.108Z
69,9,20,8,1:38.075,98075,2024-09-05T09:16:11.108Z
69,9,21,10,1:53.127,113127,2024-09-05T09:16:11.108Z
69,9,22,10,1:33.553,93553,2024-09-05T09:16:11.108Z
69,9,23,10,1:34.606,94606,2024-09-05T09:16:11.108Z
69,9,24,10,1:35.507,95507,2024-09-05T09:16:11.108Z
69,9,25,10,1:35.584,95584,2024-09-05T09:16:11.108Z
69,9,26,10,1:35.326,95326,2024-09-05T09:16:11.108Z
69,9,27,10,1:35.374,95374,2024-09-05T09:16:11.108Z
69,9,28,10,1:35.907,95907,2024-09-05T09:16:11.108Z
69,9,29,10,1:35.223,95223,2024-09-05T09:16:11.108Z
69,9,30,10,1:35.166,95166,2024-09-05T09:16:11.108Z
69,9,31,10,1:35.276,95276,2024-09-05T09:16:11.108Z
69,9,32,10,1:43.769,103769,2024-09-05T09:16:11.108Z
69,9,33,10,1:34.516,94516,2024-09-05T09:16:11.108Z
69,9,34,10,1:34.381,94381,2024-09-05T09:16:11.108Z
69,9,35,10,1:34.196,94196,2024-09-05T09:16:11.108Z
69,9,36,10,1:34.634,94634,2024-09-05T09:16:11.108Z
69,9,37,8,1:37.789,97789,2024-09-05T09:16:11.108Z
69,9,38,9,1:54.418,114418,2024-09-05T09:16:11.108Z
69,9,39,9,1:33.509,93509,2024-09-05T09:16:11.108Z
69,9,40,9,1:34.602,94602,2024-09-05T09:16:11.108Z
69,9,41,9,1:35.413,95413,2024-09-05T09:16:11.108Z
69,9,42,9,1:35.673,95673,2024-09-05T09:16:11.108Z
69,9,43,9,1:36.065,96065,2024-09-05T09:16:11.108Z
69,9,44,9,1:36.285,96285,2024-09-05T09:16:11.108Z
69,9,45,9,1:35.543,95543,2024-09-05T09:16:11.108Z
69,9,46,9,1:35.316,95316,2024-09-05T09:16:11.108Z
69,9,47,9,1:35.902,95902,2024-09-05T09:16:11.108Z
69,9,48,9,1:35.933,95933,2024-09-05T09:16:11.108Z
69,9,49,9,1:35.588,95588,2024-09-05T09:16:11.108Z
69,9,50,9,1:34.933,94933,2024-09-05T09:16:11.108Z
69,9,51,9,1:34.789,94789,2024-09-05T09:16:11.108Z
69,9,52,9,1:34.824,94824,2024-09-05T09:16:11.108Z
69,9,53,9,1:34.583,94583,2024-09-05T09:16:11.108Z
69,33,1,21,1:50.567,110567,2024-09-05T09:16:11.108Z
69,33,2,21,1:39.145,99145,2024-09-05T09:16:11.108Z
69,33,3,19,1:39.377,99377,2024-09-05T09:16:11.108Z
69,33,4,19,1:38.811,98811,2024-09-05T09:16:11.108Z
69,33,5,19,1:38.000,98000,2024-09-05T09:16:11.108Z
69,33,6,19,1:38.418,98418,2024-09-05T09:16:11.108Z
69,33,7,19,1:38.475,98475,2024-09-05T09:16:11.108Z
69,33,8,19,1:38.691,98691,2024-09-05T09:16:11.108Z
69,33,9,19,1:38.433,98433,2024-09-05T09:16:11.108Z
69,33,10,19,1:38.116,98116,2024-09-05T09:16:11.108Z
69,33,11,19,1:38.224,98224,2024-09-05T09:16:11.108Z
69,33,12,19,1:37.718,97718,2024-09-05T09:16:11.108Z
69,33,13,19,1:37.836,97836,2024-09-05T09:16:11.108Z
69,33,14,19,1:38.046,98046,2024-09-05T09:16:11.108Z
69,33,15,19,1:37.822,97822,2024-09-05T09:16:11.108Z
69,33,16,20,1:38.364,98364,2024-09-05T09:16:11.108Z
69,33,17,20,1:38.465,98465,2024-09-05T09:16:11.108Z
69,33,18,20,1:37.799,97799,2024-09-05T09:16:11.108Z
69,33,19,19,1:37.362,97362,2024-09-05T09:16:11.108Z
69,33,20,18,1:37.499,97499,2024-09-05T09:16:11.108Z
69,33,21,17,1:37.505,97505,2024-09-05T09:16:11.108Z
69,33,22,16,1:37.231,97231,2024-09-05T09:16:11.108Z
69,33,23,15,1:36.702,96702,2024-09-05T09:16:11.108Z
69,33,24,14,1:36.397,96397,2024-09-05T09:16:11.108Z
69,33,25,17,1:40.204,100204,2024-09-05T09:16:11.108Z
69,33,26,20,2:00.188,120188,2024-09-05T09:16:11.108Z
69,33,27,20,1:35.260,95260,2024-09-05T09:16:11.108Z
69,33,28,20,1:37.335,97335,2024-09-05T09:16:11.108Z
69,33,29,20,1:37.806,97806,2024-09-05T09:16:11.108Z
69,33,30,20,1:38.695,98695,2024-09-05T09:16:11.108Z
69,33,31,20,1:37.555,97555,2024-09-05T09:16:11.108Z
69,33,32,20,1:37.168,97168,2024-09-05T09:16:11.108Z
69,33,33,20,1:37.673,97673,2024-09-05T09:16:11.108Z
69,33,34,20,1:36.729,96729,2024-09-05T09:16:11.108Z
69,33,35,20,1:37.714,97714,2024-09-05T09:16:11.108Z
69,33,36,18,1:38.898,98898,2024-09-05T09:16:11.108Z
69,33,37,17,1:37.557,97557,2024-09-05T09:16:11.108Z
69,33,38,17,1:36.918,96918,2024-09-05T09:16:11.108Z
69,33,39,16,1:39.308,99308,2024-09-05T09:16:11.108Z
69,33,40,17,1:57.680,117680,2024-09-05T09:16:11.108Z
69,33,41,17,1:35.902,95902,2024-09-05T09:16:11.108Z
69,33,42,17,1:35.832,95832,2024-09-05T09:16:11.108Z
69,33,43,17,1:35.886,95886,2024-09-05T09:16:11.108Z
69,33,44,17,1:36.410,96410,2024-09-05T09:16:11.108Z
69,33,45,17,1:36.577,96577,2024-09-05T09:16:11.108Z
69,33,46,17,1:37.148,97148,2024-09-05T09:16:11.108Z
69,33,47,17,1:36.844,96844,2024-09-05T09:16:11.108Z
69,33,48,16,1:37.717,97717,2024-09-05T09:16:11.108Z
69,33,49,16,1:39.828,99828,2024-09-05T09:16:11.108Z
69,33,50,16,1:38.396,98396,2024-09-05T09:16:11.108Z
69,33,51,16,1:39.746,99746,2024-09-05T09:16:11.108Z
69,27,1,18,1:47.717,107717,2024-09-05T09:16:11.108Z
69,27,2,17,1:39.798,99798,2024-09-05T09:16:11.108Z
69,27,3,16,1:39.852,99852,2024-09-05T09:16:11.108Z
69,27,4,16,1:38.595,98595,2024-09-05T09:16:11.108Z
69,27,5,16,1:37.951,97951,2024-09-05T09:16:11.108Z
69,27,6,16,1:38.285,98285,2024-09-05T09:16:11.108Z
69,27,7,16,1:38.072,98072,2024-09-05T09:16:11.108Z
69,27,8,16,1:38.006,98006,2024-09-05T09:16:11.108Z
69,27,9,16,1:38.576,98576,2024-09-05T09:16:11.108Z
69,27,10,17,1:38.719,98719,2024-09-05T09:16:11.108Z
69,27,11,17,1:37.372,97372,2024-09-05T09:16:11.108Z
69,27,12,17,1:36.809,96809,2024-09-05T09:16:11.108Z
69,27,13,17,1:36.760,96760,2024-09-05T09:16:11.108Z
69,27,14,17,1:36.781,96781,2024-09-05T09:16:11.108Z
69,27,15,17,1:37.017,97017,2024-09-05T09:16:11.108Z
69,27,16,17,1:36.761,96761,2024-09-05T09:16:11.108Z
69,27,17,17,1:36.767,96767,2024-09-05T09:16:11.108Z
69,27,18,16,1:36.389,96389,2024-09-05T09:16:11.108Z
69,27,19,16,1:36.036,96036,2024-09-05T09:16:11.108Z
69,27,20,21,2:05.516,125516,2024-09-05T09:16:11.108Z
69,24,1,15,1:46.621,106621,2024-09-05T09:16:11.108Z
69,24,2,14,1:39.695,99695,2024-09-05T09:16:11.108Z
69,24,3,17,1:41.078,101078,2024-09-05T09:16:11.108Z
69,24,4,18,1:39.730,99730,2024-09-05T09:16:11.108Z
69,24,5,18,1:38.068,98068,2024-09-05T09:16:11.108Z
69,24,6,18,1:38.411,98411,2024-09-05T09:16:11.108Z
69,24,7,18,1:38.794,98794,2024-09-05T09:16:11.108Z
69,24,8,18,1:38.425,98425,2024-09-05T09:16:11.108Z
69,24,9,18,1:37.988,97988,2024-09-05T09:16:11.108Z
69,24,10,18,1:37.824,97824,2024-09-05T09:16:11.108Z
69,24,11,18,1:37.654,97654,2024-09-05T09:16:11.108Z
69,24,12,18,1:36.954,96954,2024-09-05T09:16:11.108Z
69,24,13,18,1:36.587,96587,2024-09-05T09:16:11.108Z
69,24,14,18,1:36.884,96884,2024-09-05T09:16:11.108Z
69,24,15,18,1:36.707,96707,2024-09-05T09:16:11.108Z
69,24,16,18,1:36.740,96740,2024-09-05T09:16:11.108Z
69,24,17,18,1:37.282,97282,2024-09-05T09:16:11.108Z
69,24,18,18,1:36.329,96329,2024-09-05T09:16:11.108Z
69,24,19,17,1:36.071,96071,2024-09-05T09:16:11.108Z
69,24,20,17,1:40.794,100794,2024-09-05T09:16:11.108Z
69,24,21,20,1:54.690,114690,2024-09-05T09:16:11.108Z
69,24,22,20,1:34.131,94131,2024-09-05T09:16:11.108Z
69,24,23,18,1:34.889,94889,2024-09-05T09:16:11.108Z
69,24,24,18,1:36.983,96983,2024-09-05T09:16:11.108Z
69,24,25,18,1:36.099,96099,2024-09-05T09:16:11.108Z
69,24,26,17,1:37.923,97923,2024-09-05T09:16:11.108Z
69,24,27,17,1:36.763,96763,2024-09-05T09:16:11.108Z
69,24,28,17,1:37.748,97748,2024-09-05T09:16:11.108Z
69,24,29,17,1:39.015,99015,2024-09-05T09:16:11.108Z
69,24,30,17,1:37.315,97315,2024-09-05T09:16:11.108Z
69,24,31,17,1:36.714,96714,2024-09-05T09:16:11.108Z
69,24,32,17,1:36.923,96923,2024-09-05T09:16:11.108Z
69,24,33,17,1:35.810,95810,2024-09-05T09:16:11.108Z
69,24,34,17,1:38.250,98250,2024-09-05T09:16:11.108Z
69,24,35,17,1:55.967,115967,2024-09-05T09:16:11.108Z
69,24,36,17,1:36.030,96030,2024-09-05T09:16:11.108Z
69,24,37,16,1:36.586,96586,2024-09-05T09:16:11.108Z
69,24,38,15,1:36.821,96821,2024-09-05T09:16:11.108Z
69,24,39,15,1:38.649,98649,2024-09-05T09:16:11.108Z
69,24,40,14,1:37.685,97685,2024-09-05T09:16:11.108Z
69,24,41,14,1:38.278,98278,2024-09-05T09:16:11.108Z
69,24,42,14,1:38.004,98004,2024-09-05T09:16:11.108Z
69,24,43,14,1:37.486,97486,2024-09-05T09:16:11.108Z
69,24,44,14,1:37.363,97363,2024-09-05T09:16:11.108Z
69,24,45,14,1:36.797,96797,2024-09-05T09:16:11.108Z
69,24,46,14,1:36.741,96741,2024-09-05T09:16:11.108Z
69,24,47,14,1:36.317,96317,2024-09-05T09:16:11.108Z
69,24,48,14,1:36.088,96088,2024-09-05T09:16:11.108Z
69,24,49,14,1:36.590,96590,2024-09-05T09:16:11.108Z
69,24,50,14,1:36.588,96588,2024-09-05T09:16:11.108Z
69,24,51,14,1:36.560,96560,2024-09-05T09:16:11.108Z
69,24,52,14,1:37.499,97499,2024-09-05T09:16:11.108Z
69,26,1,17,1:47.475,107475,2024-09-05T09:16:11.108Z
69,26,2,16,1:39.532,99532,2024-09-05T09:16:11.108Z
69,26,3,15,1:39.877,99877,2024-09-05T09:16:11.108Z
69,26,4,14,1:37.626,97626,2024-09-05T09:16:11.108Z
69,26,5,14,1:38.420,98420,2024-09-05T09:16:11.108Z
69,26,6,14,1:38.140,98140,2024-09-05T09:16:11.108Z
69,26,7,14,1:38.000,98000,2024-09-05T09:16:11.108Z
69,26,8,14,1:38.065,98065,2024-09-05T09:16:11.108Z
69,26,9,14,1:38.046,98046,2024-09-05T09:16:11.108Z
69,26,10,14,1:37.472,97472,2024-09-05T09:16:11.108Z
69,26,11,14,1:37.192,97192,2024-09-05T09:16:11.108Z
69,26,12,14,1:36.896,96896,2024-09-05T09:16:11.108Z
69,26,13,14,1:37.004,97004,2024-09-05T09:16:11.108Z
69,26,14,14,1:36.794,96794,2024-09-05T09:16:11.108Z
69,26,15,14,1:37.194,97194,2024-09-05T09:16:11.108Z
69,26,16,14,1:36.640,96640,2024-09-05T09:16:11.108Z
69,26,17,14,1:36.563,96563,2024-09-05T09:16:11.108Z
69,26,18,14,1:36.692,96692,2024-09-05T09:16:11.108Z
69,26,19,14,1:36.563,96563,2024-09-05T09:16:11.108Z
69,26,20,14,1:36.889,96889,2024-09-05T09:16:11.108Z
69,26,21,14,1:37.827,97827,2024-09-05T09:16:11.108Z
69,26,22,14,1:35.944,95944,2024-09-05T09:16:11.108Z
69,26,23,14,1:38.567,98567,2024-09-05T09:16:11.108Z
69,26,24,17,1:55.013,115013,2024-09-05T09:16:11.108Z
69,26,25,16,1:35.451,95451,2024-09-05T09:16:11.108Z
69,26,26,16,1:36.861,96861,2024-09-05T09:16:11.108Z
69,26,27,16,1:38.106,98106,2024-09-05T09:16:11.108Z
69,26,28,16,1:37.893,97893,2024-09-05T09:16:11.108Z
69,26,29,18,1:52.970,112970,2024-09-05T09:16:11.108Z
69,26,30,18,1:36.305,96305,2024-09-05T09:16:11.108Z
69,26,31,18,1:38.320,98320,2024-09-05T09:16:11.108Z
69,26,32,18,1:36.464,96464,2024-09-05T09:16:11.108Z
69,26,33,18,1:36.496,96496,2024-09-05T09:16:11.108Z
69,26,34,19,1:41.706,101706,2024-09-05T09:16:11.108Z
69,26,35,18,1:41.936,101936,2024-09-05T09:16:11.108Z
69,26,36,19,1:55.737,115737,2024-09-05T09:16:11.108Z
69,26,37,18,1:34.560,94560,2024-09-05T09:16:11.108Z
69,26,38,18,1:35.483,95483,2024-09-05T09:16:11.108Z
69,26,39,18,1:37.815,97815,2024-09-05T09:16:11.108Z
69,26,40,16,1:36.273,96273,2024-09-05T09:16:11.108Z
69,26,41,16,1:36.483,96483,2024-09-05T09:16:11.108Z
